,market,pair,trade_price,trade_volume
0,Binance,NEBL/BTC,$9.92,"$9,637,600"
1,OEX,NEBL/BTC,$10.14,"$1,802,270"
2,OEX,NEBL/CNY,$9.17,"$1,518,690"
3,Binance,NEBL/ETH,$9.89,"$641,450"
4,Binance,NEBL/BNB,$10.00,"$75,401"
5,Kucoin,NEBL/BTC,$10.10,"$27,600"
6,Cryptopia,NEBL/BTC,$9.97,"$14,949"
7,Kucoin,NEBL/ETH,$9.82,"$7,811"
8,HitBTC,NEBL/BTC,$10.03,"$3,298"
9,HitBTC,NEBL/ETH,$9.90,"$1,165"
